job_id,title,company_name_raw,company_name_clean,state_clean,state_abbr,city_raw,remote_status,employment_type,salary_min_annual,salary_max_annual,experience_min_years,education_level,soc_code,soc_name,onet_code,onet_name,naics_code,naics_name,skills,posted_at,apply_url
2a9aecb820f236be822f61abf42a061660cefd01,data analyst hybrid in portland or or des moines ia,Concentrix,Concentrix,Vermont,50,"Montpelier, VT",Hybrid Remote,Full-time (> 32 hours),,,,"[
  ""No Education Listed""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Generally Accepted Accounting Principles"",
  ""Office Equipment"",
  ""Finance"",
  ""Leadership"",
  ""Data Analysis"",
  ""Financial Data"",
  ""Business Requirements"",
  ""Data Discovery"",
  ""Consulting"",
  ""Data Visualization""
]",8/20/2024,"[
  ""https://disabilities.dejobs.org/montpelier-vt/data-analyst-hybrid-in-portland-or-or-des-moines-ia/3139c7477e6e47668b45601168ae9164/job"",
  ""https://www.vermontjoblink.com/jobs/1185396"",
  ""https://enableamerica.dejobs.org/montpelier-vt/data-analyst-hybrid-in-portland-or-or-des-moines-ia/3139c7477e6e47668b45601168ae9164/job""
]"
2bb98b340e642e71f48b3b81710c203eab5a6277,data analyst hybrid in portland or or des moines ia,Concentrix,Concentrix,Arizona,4,"Phoenix, AZ",Hybrid Remote,Full-time (> 32 hours),,,,"[
  ""No Education Listed""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Generally Accepted Accounting Principles"",
  ""Office Equipment"",
  ""Finance"",
  ""Leadership"",
  ""Data Analysis"",
  ""Financial Data"",
  ""Business Requirements"",
  ""Data Discovery"",
  ""Consulting"",
  ""Data Visualization""
]",8/20/2024,"[
  ""https://disabilities.dejobs.org/phoenix-az/data-analyst-hybrid-in-portland-or-or-des-moines-ia/25c459da9a41431a8a44ee85e9682b7e/job"",
  ""https://enableamerica.dejobs.org/phoenix-az/data-analyst-hybrid-in-portland-or-or-des-moines-ia/25c459da9a41431a8a44ee85e9682b7e/job""
]"
2bc1d1683774c8718ff6d305b7b27023ca1cf2ae,data analyst sf,Concentrix,Concentrix,Alabama,1,"Montgomery, AL",[None],Full-time (> 32 hours),,,,"[
  ""No Education Listed""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Salesforce"",
  ""Effective Communication"",
  ""Relationship Building"",
  ""Office Equipment"",
  ""Data Validation"",
  ""Critical Thinking"",
  ""Cross-Functional Collaboration"",
  ""Problem Solving"",
  ""Microsoft Outlook"",
  ""Communication"",
  ""Leadership"",
  ""Data Analysis"",
  ""Strategic Thinking"",
  ""Business To Business"",
  ""Detail Oriented"",
  ""Microsoft 365"",
  ""Microsoft Excel""
]",8/6/2024,"[
  ""https://dejobs.org/montgomery-al/data-analyst-sf/7B58A9329242410B9230851D8658B035/job/""
]"
2d848156b082691b9d79dfd3c27ee6eb20a07676,data analyst p c,"iPivot, LLC",Ipivot.Co,New Jersey,34,"Piscataway, NJ",[None],Full-time (> 32 hours),,,8,"[
  ""Bachelor's degree""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Detail Oriented"",
  ""Software Systems"",
  ""Management"",
  ""Operational Efficiency"",
  ""Analytical Skills"",
  ""Claims Processing"",
  ""Data Mining"",
  ""Data Science"",
  ""Communication"",
  ""Data Management"",
  ""Statistical Modeling"",
  ""Business Process"",
  ""Underwriting"",
  ""Python (Programming Language)"",
  ""Business Intelligence Tools"",
  ""Key Performance Indicators (KPIs)"",
  ""Mathematics"",
  ""Data Analysis"",
  ""Statistics"",
  ""Pricing Strategies"",
  ""SQL (Programming Language)"",
  ""Data Modeling"",
  ""Data-Driven Decision Making"",
  ""Risk Analysis"",
  ""Economics"",
  ""Problem Solving"",
  ""Casualty Insurance"",
  ""Data Visualization"",
  ""Persuasive Communication"",
  ""R (Programming Language)""
]",6/19/2024,"[
  ""https://www.dice.com/job-detail/17c2db8a-8b28-404a-9fb8-f887e651476c""
]"
2de7ba0f8c810a9f9247c808b4e148f6963deaaf,data analyst hybrid in portland or or des moines ia,Concentrix,Concentrix,Tennessee,47,"Nashville, TN",Hybrid Remote,Full-time (> 32 hours),,,,"[
  ""No Education Listed""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Generally Accepted Accounting Principles"",
  ""Office Equipment"",
  ""Finance"",
  ""Leadership"",
  ""Data Analysis"",
  ""Financial Data"",
  ""Business Requirements"",
  ""Data Discovery"",
  ""Consulting"",
  ""Data Visualization""
]",8/20/2024,"[
  ""https://enableamerica.dejobs.org/nashville-tn/data-analyst-hybrid-in-portland-or-or-des-moines-ia/b86d5cca6fe24b5d8bd12b17fab2ba21/job"",
  ""https://dejobs.org/nashville-tn/data-analyst-hybrid-in-portland-or-or-des-moines-ia/B86D5CCA6FE24B5D8BD12B17FAB2BA21/job/"",
  ""https://disabilities.dejobs.org/nashville-tn/data-analyst-hybrid-in-portland-or-or-des-moines-ia/b86d5cca6fe24b5d8bd12b17fab2ba21/job""
]"
2ecdac603fbc216873b09e4093bfc61fa34fd48d,principal data analyst,Accretive Technology Group,Accretive Technology Group,Washington,53,"Seattle, WA",Remote,Full-time (> 32 hours),156000.0,211000.0,10,"[
  ""No Education Listed""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Business Objectives"",
  ""Effective Communication"",
  ""Stakeholder Engagement"",
  ""Data Infrastructure"",
  ""BigQuery"",
  ""Data Storage"",
  ""Data Strategy"",
  ""Advanced Analytics"",
  ""Data Extraction"",
  ""Cross-Functional Collaboration"",
  ""Process Improvement"",
  ""Strategic Leadership"",
  ""Data Mining"",
  ""Auditing"",
  ""Data Warehousing"",
  ""Data Engineering"",
  ""Data Management"",
  ""Data Analysis"",
  ""Governance"",
  ""Agile Methodology"",
  ""Python (Programming Language)"",
  ""Leadership"",
  ""Mentorship"",
  ""Dashboard"",
  ""Decision Making"",
  ""Machine Learning"",
  ""Strategic Planning"",
  ""Project Management"",
  ""Data Lakes"",
  ""SQL (Programming Language)"",
  ""Data Modeling"",
  ""Data-Driven Decision Making"",
  ""Coordinating"",
  ""Data Integrity"",
  ""Extract Transform Load (ETL)"",
  ""Data Governance"",
  ""Data Visualization"",
  ""Tableau (Business Intelligence Software)"",
  ""Software Development Life Cycle"",
  ""Service Innovation""
]",9/29/2024,"[
  ""https://www.dice.com/job-detail/41717f03-fd7c-4c02-9dde-6919e1e141ae"",
  ""https://www.dice.com/job-detail/ff5482eb-724e-4748-9657-74171af3535f""
]"
2f18faea9059e691124a98a9f38cd43fd057e97d,business intelligence analyst,CompuCom,CompuCom,Washington,53,"Redmond, WA",[None],Full-time (> 32 hours),104000.0,114400.0,5,"[
  ""Bachelor's degree"",
  ""Master's degree""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Programming Languages"",
  ""Research"",
  ""Business Strategies"",
  ""Business Process"",
  ""Innovation"",
  ""Master Of Business Administration (MBA)"",
  ""Supply Chain"",
  ""Project Management"",
  ""Business Intelligence"",
  ""Technology Solutions"",
  ""Return On Investment"",
  ""Verbal Communication Skills"",
  ""Power BI"",
  ""Computer Engineering"",
  ""System Implementation"",
  ""Computer Science""
]",5/3/2024,"[
  ""https://dejobs.org/redmond-wa/business-intelligence-analyst-3/07CD5CBF329041D1801F7BDD098E4F81/job/"",
  ""https://dejobs.org/redmond-wa/business-intelligence-analyst-4/BAD3E986FD304D578474843BB5856CD0/job/"",
  ""https://dejobs.org/redmond-wa/business-intelligence-analyst-3/2B0AC1F4915A4D57A7E2CA0774094F63/job/""
]"
2f7955c74dc1349c85a07e4b9a9170cf728d9c56,business intelligence analyst,EquipmentShare,EquipmentShare,Missouri,29,"Kansas City, MO",[None],Full-time (> 32 hours),,,2,"[
  ""No Education Listed""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Data Analysis"",
  ""Curiosity"",
  ""Data Modeling"",
  ""Analytical Skills"",
  ""Finance"",
  ""Python (Programming Language)"",
  ""Dashboard"",
  ""Looker Analytics"",
  ""Collections"",
  ""Business Intelligence Reporting"",
  ""Asset Management"",
  ""Business Intelligence"",
  ""Detail Oriented"",
  ""Hardware Security"",
  ""SQL (Programming Language)"",
  ""Troubleshooting (Problem Solving)"",
  ""Quality Assurance"",
  ""Power BI"",
  ""Tableau (Business Intelligence Software)"",
  ""R (Programming Language)""
]",5/18/2024,"[
  ""https://app-jobs.mo.gov/vosnet/jobbanks/jobdetails.aspx?enc=9B8/uT7EfbEIDLIMZ8rhowzqyZjsNU1dBVrIZPNl61aLdeYEgg50x36hjNUp+PGj0TNQYevAIBhaYUvPIjBlLTyToCog1JW80AGUOUsNtPJntGB41f0XFR8YQlf9txcNVcP0yNb0LNxCpakbwA9WDF6MVwYTh/Xk54lrtd7YvbLWH9IEJxkUE5XkFlXy6LwKI9ObvkHBDjQchuC/Wxx97nnLnSsKUJx8+QpRbNs8rqOZ91hRDAmoLErsx7zZ7lKs8pwBELWMfY/ZYOsWPyC9+EmRhMIGN4BBdqjkkj1tsaiBO37IDZfhcZwMB+3uV58m3Z8zt3vhKdGS9Ax+3Co9DVK/6H3IhPwhSRC5DpWLRXdlvw74S5BZB55nLl8VkKD3ID8DsiZSw0XX/r7igFyH0GJ5Foejuq3/OpVOp6sKYctL/bbFsT2RgRcFB9fcBVtqj5uM4bobQn6Q9DaOxOviCPJ/lMyg8BpY9ShcriH5T5SWog78+HGFlOzwKAi/R0yUA9OXc8pso/9D409Uo8qjId8WybFm0r36PN6iMsfPL+Q6AMPkZeXrvsir6G95NhssmoMy4woBXviOxbf7HYnNvkI6nCSssnGzbNWi5b3wHHc="",
  ""https://www.kansasworks.com/jobs/12932406""
]"
2fb9448615203e7a39bb30dfd12007413215313b,data engineer analytics technical leadership,Instagram,Instagram,Washington,53,"Bellevue, WA",[None],Full-time (> 32 hours),206000.0,281000.0,10,"[
  ""Bachelor's degree""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Object-Oriented Programming (OOP)"",
  ""Data Infrastructure"",
  ""Data Modeling"",
  ""Data Warehousing"",
  ""Software Engineering"",
  ""Unstructured Data"",
  ""Data Architecture"",
  ""Influencing Skills"",
  ""Governance"",
  ""Data Engineering"",
  ""Python (Programming Language)"",
  ""Full Stack Development"",
  ""Dashboard"",
  ""Leadership"",
  ""Technical Leadership"",
  ""Data Quality"",
  ""Collections"",
  ""Mathematics"",
  ""Communication"",
  ""Project Management"",
  ""Triage"",
  ""SQL (Programming Language)"",
  ""Data Analysis"",
  ""Extract Transform Load (ETL)"",
  ""MapReduce"",
  ""Computer Engineering"",
  ""Writing"",
  ""Data Recording"",
  ""Computer Science""
]",9/3/2024,"[
  ""https://www.themuse.com/jobs/meta/data-engineer-analytics-technical-leadership"",
  ""https://www.disabledperson.com/jobs/61131449-data-engineer-analytics-technical-leadership""
]"
308be658dc1e4006d51e80b502524ed2a2e03a4f,sr professional services training data analyst,Snowflake,Snowflake Computing,California,6,"Oakland, CA",[None],Full-time (> 32 hours),163000.0,233100.0,8,"[
  ""No Education Listed""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Effective Communication"",
  ""Data Modeling"",
  ""C (Programming Language)"",
  ""Self Service Technologies"",
  ""Python (Programming Language)"",
  ""Dashboard"",
  ""Decision Making"",
  ""Operations"",
  ""Key Performance Indicators (KPIs)"",
  ""Data Analysis"",
  ""SQL (Programming Language)"",
  ""Business Intelligence"",
  ""Data Visualization"",
  ""Tableau (Business Intelligence Software)"",
  ""Data Security""
]",8/13/2024,"[
  ""https://careers.snowflake.com/us/en/job/7594899002/sr-professional-services-training-data-analyst"",
  ""https://careers.snowflake.com/us/en/job/7593231002/sr-professional-services-training-data-analyst""
]"
318752515a55f5163e79969bdd26710b354a87b0,data analyst hybrid in portland or or des moines ia,Concentrix,Concentrix,West Virginia,54,"Charleston, WV",Hybrid Remote,Full-time (> 32 hours),,,,"[
  ""No Education Listed""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Generally Accepted Accounting Principles"",
  ""Office Equipment"",
  ""Finance"",
  ""Leadership"",
  ""Data Analysis"",
  ""Financial Data"",
  ""Business Requirements"",
  ""Data Discovery"",
  ""Consulting"",
  ""Data Visualization""
]",8/20/2024,"[
  ""https://dejobs.org/charleston-wv/data-analyst-hybrid-in-portland-or-or-des-moines-ia/1834582151644F6E9718C19367945776/job/"",
  ""https://disabilities.dejobs.org/charleston-wv/data-analyst-hybrid-in-portland-or-or-des-moines-ia/1834582151644f6e9718c19367945776/job"",
  ""https://enableamerica.dejobs.org/charleston-wv/data-analyst-hybrid-in-portland-or-or-des-moines-ia/1834582151644f6e9718c19367945776/job""
]"
323d5f8834db644b3933d0dd1d678b98ddc6a539,product data analyst paze,Early Warning Services LLC,Early Warning Services,Illinois,17,"Chicago, IL",[None],Full-time (> 32 hours),100000.0,115000.0,4,"[
  ""Bachelor's degree"",
  ""Master's degree""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Detail Oriented"",
  ""Office Equipment"",
  ""Management"",
  ""Data Element"",
  ""Business Analytics"",
  ""Data Reporting"",
  ""Process Improvement"",
  ""Business Acumen"",
  ""Analytical Skills"",
  ""Data Manipulation"",
  ""Data Science"",
  ""Data Engineering"",
  ""Data Profiling"",
  ""Amazon Redshift"",
  ""Quantitative Research"",
  ""Finance"",
  ""Critical Thinking"",
  ""Lifting Ability"",
  ""Data Analysis"",
  ""Communication"",
  ""Python (Programming Language)"",
  ""Ad Hoc Analysis"",
  ""Dashboard"",
  ""Leadership"",
  ""Data Quality"",
  ""Decision Making"",
  ""Mathematics"",
  ""Data Mapping"",
  ""Organizational Skills"",
  ""SQL (Programming Language)"",
  ""Multitasking"",
  ""Quick Learning"",
  ""Amazon Web Services"",
  ""Data Lineage"",
  ""Visual Acuity"",
  ""Economics"",
  ""Problem Solving"",
  ""Financial Services"",
  ""Data Visualization"",
  ""Risk Management"",
  ""Tableau (Business Intelligence Software)""
]",9/17/2024,"[
  ""https://diversityjobs.com/career/9226213/Product-Data-Analyst-Paze-Illinois-Chicago""
]"
3341cdab0107fd2631b8faad1f67dbe94e0976ac,data analyst iii,OrangePeople,OrangePeople,New York,36,"New York, NY",[None],Full-time (> 32 hours),,,3,"[
  ""Bachelor's degree""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Relational Databases"",
  ""Customer Service"",
  ""Mathematics"",
  ""Programming Languages"",
  ""Statistical Software"",
  ""Team Building"",
  ""Influencing Skills"",
  ""Professionalism"",
  ""Scrum (Software Development)"",
  ""Communication"",
  ""Innovation"",
  ""Governance"",
  ""Python (Programming Language)"",
  ""Leadership"",
  ""Decision Making"",
  ""Data Analysis"",
  ""Statistics"",
  ""Recruitment Metrics"",
  ""Project Management"",
  ""SQL (Programming Language)"",
  ""Microsoft Excel"",
  ""Account Management"",
  ""Scripting"",
  ""Consulting"",
  ""People Analytics"",
  ""Peer Review"",
  ""Compliance Reporting"",
  ""Auditing"",
  ""Data Visualization"",
  ""Apache Hive"",
  ""Tableau (Business Intelligence Software)"",
  ""Computer Science"",
  ""R (Programming Language)""
]",6/1/2024,"[
  ""https://www.dice.com/job-detail/ba1c69f3-975f-4175-8818-dbeebb018613"",
  ""https://www.dice.com/job-detail/ffc6392f-e3b9-435f-b9d3-80bf7ca9604b""
]"
33674905de733735a252f04432e2d69392f5e123,data analyst,WidePoint Corporation,Widepoint Corporation,Virginia,51,"Portsmouth, VA",[None],Full-time (> 32 hours),,,3,"[
  ""Bachelor's degree""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Power BI"",
  ""Statistics"",
  ""ServiceNow"",
  ""Information Technology"",
  ""Management"",
  ""Warehousing"",
  ""Advanced Mathematics"",
  ""Microsoft Office"",
  ""Lifting Ability"",
  ""IT Service Management"",
  ""Procurement Management"",
  ""Managed Services"",
  ""Information Management"",
  ""Microsoft Power Platform"",
  ""Microsoft SharePoint"",
  ""End-User Training And Support"",
  ""Writing"",
  ""Detail Oriented"",
  ""Data Analysis"",
  ""Organizational Skills"",
  ""Newsletters"",
  ""Process Improvement"",
  ""Economics"",
  ""Problem Solving"",
  ""Microsoft Power Automate"",
  ""Collaboration"",
  ""Computer Science""
]",7/28/2024,"[
  ""https://recruitingbypaycor.com/career/JobIntroduction.action?clientId=8a7883c66613934801663ae584ad746d&id=8a7885a890b87b310190c71326ab5278&source=&lang=en""
]"
354921ba140fc8467d8a6f5f7426a8ddb7684e9a,data analyst sf,Concentrix,Concentrix,Nevada,32,"Carson City, NV",[None],Full-time (> 32 hours),,,,"[
  ""No Education Listed""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Salesforce"",
  ""Effective Communication"",
  ""Relationship Building"",
  ""Office Equipment"",
  ""Data Validation"",
  ""Critical Thinking"",
  ""Cross-Functional Collaboration"",
  ""Problem Solving"",
  ""Microsoft Outlook"",
  ""Communication"",
  ""Leadership"",
  ""Data Analysis"",
  ""Strategic Thinking"",
  ""Business To Business"",
  ""Detail Oriented"",
  ""Microsoft 365"",
  ""Microsoft Excel""
]",8/6/2024,"[
  ""https://dejobs.org/carson-city-nv/data-analyst-sf/856B651105004ED185B418BAF1443171/job/""
]"
35ccdebb00e4981bd2def34b9207fc697331c5c9,fixed income data analyst,LSEG (London Stock Exchange Group),London Stock Exchange,New York,36,"Buffalo, NY",[None],Part-time (â‰¤ 32 hours),60200.0,112000.0,,"[
  ""No Education Listed""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Mathematics"",
  ""Research"",
  ""Data Validation"",
  ""Analytical Skills"",
  ""Communication"",
  ""Finance"",
  ""Fixed Income"",
  ""Quantitative Research"",
  ""Positivity"",
  ""Data Analysis"",
  ""Detail Oriented"",
  ""Historical Simulation"",
  ""International Finance"",
  ""Resourcefulness"",
  ""Economics"",
  ""Computer Science""
]",6/5/2024,"[
  ""https://www.simplyhired.com/job/K2ysZ4Bvr71h8PyVP6sxrKGe9k1mYULvFCM0nUS5x8t89KWfuj1XGw""
]"
388e1d6e2bce46795d76afe0a6aec67107e777d9,health equity data analyst remote,OCHIN,Ochin,Pennsylvania,42,"State College, PA",Remote,Full-time (> 32 hours),105320.0,105320.0,3,"[
  ""Bachelor's degree"",
  ""Master's degree""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Customer Service"",
  ""Curiosity"",
  ""Literature Reviews"",
  ""Research"",
  ""Microsoft Excel"",
  ""Advocacy"",
  ""Health Equity"",
  ""Public Health"",
  ""Data Analysis"",
  ""Market Data"",
  ""Equities"",
  ""Time Management"",
  ""Decision Making"",
  ""Information Management"",
  ""Social Sciences"",
  ""Statistics"",
  ""Data Collection"",
  ""Clinical Practices"",
  ""Organizational Skills"",
  ""SAS (Software)"",
  ""Biostatistics"",
  ""Tableau (Business Intelligence Software)"",
  ""Program Evaluation"",
  ""R (Programming Language)""
]",9/27/2024,"[
  ""https://diversityjobs.com/career/9540254/health-equity-data-analyst-remote""
]"
38a8f4621db6c0e6400de142b1932956f48cde34,data analyst,LeanTaaS Inc.,Leantaas,California,6,"Santa Clara, CA",[None],Full-time (> 32 hours),,,,"[
  ""No Education Listed""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Data Collection"",
  ""Data Analysis"",
  ""Troubleshooting (Problem Solving)""
]",6/5/2024,"[
  ""https://www.sanfranrecruiter.com/professions-jobs/3652509393/data-analyst"",
  ""https://www.sanjosecarecruiter.com/professions-jobs/3652509393/data-analyst""
]"
39034708a77f615ef91ddcfc7a6b21e64f7ef9b2,data analyst ii,London Stock Exchange Group,London Stock Exchange,North Carolina,37,"Charlotte, NC",[None],Full-time (> 32 hours),,,,"[
  ""Bachelor's degree""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Ingenuity"",
  ""Capital Markets"",
  ""Customer Service"",
  ""Research"",
  ""Quality Control"",
  ""Motivational Skills"",
  ""Enthusiasm"",
  ""Process Optimization"",
  ""Computer Programming"",
  ""Customer Engagement"",
  ""Literacy"",
  ""Automation"",
  ""Annual Reports"",
  ""Data Management"",
  ""Securities (Finance)"",
  ""Timelines"",
  ""Delivery Focused"",
  ""Reference Data"",
  ""Creativity"",
  ""Communication"",
  ""Equities"",
  ""Data Analysis"",
  ""Interpersonal Communications"",
  ""Operations"",
  ""Detail Oriented"",
  ""SQL (Programming Language)"",
  ""Microsoft Excel"",
  ""Quality Management"",
  ""Multitasking"",
  ""English Language"",
  ""Resourcefulness"",
  ""Problem Solving"",
  ""Microsoft Office""
]",5/31/2024,"[
  ""https://careers.cfainstitute.org/job/9286439/data-analyst-ii"",
  ""https://www.efinancialcareers.sg/jobs-USA-NC-Charlotte-Data_Analyst_II.id21143356"",
  ""https://www.efinancialcareers.com/jobs-USA-NC-Charlotte-Data_Analyst_II.id21143356""
]"
3a23e60f2948370c4b19b933bf05487bc6ad540e,sr data engineer analytics engineering,PitchBook Data,Morningstar,Washington,53,"Seattle, WA",[None],Full-time (> 32 hours),180000.0,200000.0,5,"[
  ""Bachelor's degree""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Financial Services Authority"",
  ""Power BI"",
  ""Prioritization"",
  ""Data Storage"",
  ""Data Modeling"",
  ""Team Building"",
  ""Business Analytics"",
  ""Marketing Automation"",
  ""Cloud-Native Computing"",
  ""Analytical Skills"",
  ""Data Manipulation"",
  ""Apache Kafka"",
  ""Data Warehousing"",
  ""Data Engineering"",
  ""Microsoft Office"",
  ""Collaboration"",
  ""Docker (Software)"",
  ""Data Architecture"",
  ""Kubernetes"",
  ""Finance"",
  ""Health Maintenance"",
  ""Microsoft Outlook"",
  ""Extract Transform Load (ETL)"",
  ""Mentorship"",
  ""Communication"",
  ""Governance"",
  ""Python (Programming Language)"",
  ""Dashboard"",
  ""Employee Assistance Programs"",
  ""Analytics"",
  ""Data Quality"",
  ""Data Security"",
  ""Corporate Travel Management"",
  ""Data Analysis"",
  ""Data Cleansing"",
  ""Marketing Research"",
  ""Data Lakes"",
  ""Key Performance Indicators (KPIs)"",
  ""Observability"",
  ""Emotional Health"",
  ""Product Engineering"",
  ""SQL (Programming Language)"",
  ""Business Logic"",
  ""Chartered Financial Analyst"",
  ""Regression Analysis"",
  ""Microsoft Excel"",
  ""DataOps"",
  ""Customer Success Management"",
  ""Data Pipelines"",
  ""Data Duplication Management"",
  ""Scripting"",
  ""Quality Assurance"",
  ""Enterprise Resource Planning"",
  ""Change Management"",
  ""Customer Relationship Management"",
  ""Sales"",
  ""Apache Airflow"",
  ""Data Governance"",
  ""Problem Solving"",
  ""Financial Systems"",
  ""Tableau (Business Intelligence Software)"",
  ""Computer Science""
]",9/12/2024,"[
  ""https://careers.pitchbook.com/global/en/job/4350155006/Sr-Data-Engineer-Analytics-Engineering"",
  ""https://disabilities.dejobs.org/seattle-wa/sr-data-engineer-analytics-engineering/29ef4c3923e74128af66fa9c1c91df02/job"",
  ""https://dejobs.org/seattle-wa/sr-data-engineer-analytics-engineering/29EF4C3923E74128AF66FA9C1C91DF02/job/"",
  ""https://www.jobserve.com/us/en/extjob/senior-data-engineer-analytics-engineering-in-seattle-wa-washington-usa-ea0f2b02571ea7b322"",
  ""https://www.themuse.com/jobs/pitchbookdata/sr-data-engineer-analytics-engineering""
]"
3ac7f19a1a3c6ccc3a681d11d150919de039fd9e,general hire data analyst intern usds summer bs ms,TikTok,Tiktok,California,6,"Los Angeles, CA",[None],Full-time (> 32 hours),,,,"[
  ""Bachelor's degree"",
  ""Master's degree""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Courage"",
  ""Data Science"",
  ""User Experience (UX)"",
  ""Communication"",
  ""A/B Testing"",
  ""Dashboard"",
  ""Mathematics"",
  ""Willingness To Learn"",
  ""Statistics"",
  ""Data Analysis"",
  ""Business Operations"",
  ""SQL (Programming Language)"",
  ""Product Support"",
  ""TikTok"",
  ""Teamwork"",
  ""Computer Science"",
  ""Data Security""
]",9/12/2024,"[
  ""https://fairygodboss.com/jobs/tiktok/general-hire-data-analyst-intern-usds-2025-summer-bs-ms-c6c8bb855e58be723a204cfa2606605f"",
  ""https://careers.tiktok.com/position/7413062127667644709/detail"",
  ""https://www.themuse.com/jobs/tiktok/general-hire-data-analyst-intern-usds-2025-summer-bsms""
]"
3b49129ea42b6f5f7829a0f6b79a557256a0dc39,data analyst hybrid in portland or or des moines ia,Concentrix,Concentrix,Hawaii,15,"Honolulu, HI",Hybrid Remote,Full-time (> 32 hours),,,,"[
  ""No Education Listed""
]",15-2051,Data Scientists,15-2051.01,Business Intelligence Analysts,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services","[
  ""Generally Accepted Accounting Principles"",
  ""Office Equipment"",
  ""Finance"",
  ""Leadership"",
  ""Data Analysis"",
  ""Financial Data"",
  ""Business Requirements"",
  ""Data Discovery"",
  ""Consulting"",
  ""Data Visualization""
]",8/20/2024,"[
  ""https://disabilities.dejobs.org/honolulu-hi/data-analyst-hybrid-in-portland-or-or-des-moines-ia/88bd29b0a3414cb4b3c36be4a5400759/job"",
  ""https://enableamerica.dejobs.org/honolulu-hi/data-analyst-hybrid-in-portland-or-or-des-moines-ia/88bd29b0a3414cb4b3c36be4a5400759/job""
]"
